SessionId	ItemId	Time
81066	11998	5
81066	7822	6
81066	7832	7
81066	5132	8
81066	14815	9
81068	10312	0
81068	10158	1
81068	11125	2
81068	4512	3
81068	5824	4
81068	14783	5
81068	834	6
81068	5941	7
81068	9202	8
81068	12058	9
81069	10158	0
81069	11125	1
81069	4512	2
81069	5824	3
81069	14783	4
81069	834	5
81069	5941	6
81069	9202	7
81069	12058	8
81069	2865	9
81070	11125	0
81070	4512	1
81070	5824	2
81070	14783	3
81070	834	4
81070	5941	5
81070	9202	6
81070	12058	7
81070	2865	8
81070	2682	9
81073	11233	0
81073	4637	1
81073	109	2
81073	782	3
81073	13459	4
81073	15361	5
81073	3053	6
81073	16	7
81073	2526	8
81073	12166	9
81074	4637	0
81074	109	1
81074	782	2
81074	13459	3
81074	15361	4
81074	3053	5
81074	16	6
81074	2526	7
81074	12166	8
81074	3059	9
81075	109	0
81075	782	1
81075	13459	2
81075	15361	3
81075	3053	4
81075	16	5
81075	2526	6
81075	12166	7
81075	3059	8
81075	19585	9
81076	782	0
81076	13459	1
81076	15361	2
81076	3053	3
81076	16	4
81076	2526	5
81076	12166	6
81076	3059	7
81076	19585	8
81076	4845	9
81077	856	0
81077	407	1
81077	6325	2
81077	2719	3
81077	852	4
81077	464	5
81077	6455	6
81077	6449	7
81077	516	8
81077	410	9
81078	407	0
81078	6325	1
81078	2719	2
81078	852	3
81078	464	4
81078	6455	5
81078	6449	6
81078	516	7
81078	410	8
81078	2857	9
81079	6325	0
81079	2719	1
81079	852	2
81079	464	3
81079	6455	4
81079	6449	5
81079	516	6
81079	410	7
81079	2857	8
81079	2653	9
81082	464	0
81082	6455	1
81082	6449	2
81082	516	3
81082	410	4
81082	2857	5
81082	2653	6
81082	17784	7
81082	923	8
81082	4882	9
81084	1139	0
81084	7033	1
81084	5084	2
81084	2809	3
81084	5065	4
81084	2756	5
81084	2600	6
81084	4943	7
81084	2806	8
81084	3675	9
81085	7033	0
81085	5084	1
81085	2809	2
81085	5065	3
81085	2756	4
81085	2600	5
81085	4943	6
81085	2806	7
81085	3675	8
81085	1710	9
81087	2809	0
81087	5065	1
81087	2756	2
81087	2600	3
81087	4943	4
81087	2806	5
81087	3675	6
81087	1710	7
81087	5673	8
81087	4470	9
81088	5065	0
81088	2756	1
81088	2600	2
81088	4943	3
81088	2806	4
81088	3675	5
81088	1710	6
81088	5673	7
81088	4470	8
81088	5211	9
81089	2756	0
81089	2600	1
81089	4943	2
81089	2806	3
81089	3675	4
81089	1710	5
81089	5673	6
81089	4470	7
81089	5211	8
81089	5284	9
81090	1681	0
81090	2955	1
81090	7946	2
81090	5570	3
81090	14126	4
81090	3791	5
81090	4204	6
81090	12364	7
81090	9449	8
81090	5489	9
81091	2955	0
81091	7946	1
81091	5570	2
81091	14126	3
81091	3791	4
81091	4204	5
81091	12364	6
81091	9449	7
81091	5489	8
81091	510	9
81092	7946	0
81092	5570	1
81092	14126	2
81092	3791	3
81092	4204	4
81092	12364	5
81092	9449	6
81092	5489	7
81092	510	8
81092	1380	9
81094	14126	0
81094	3791	1
81094	4204	2
81094	12364	3
81094	9449	4
81094	5489	5
81094	510	6
81094	1380	7
81094	7191	8
81094	3953	9
81095	3791	0
81095	4204	1
81095	12364	2
81095	9449	3
81095	5489	4
81095	510	5
81095	1380	6
81095	7191	7
81095	3953	8
81095	5541	9
81096	4204	0
81096	12364	1
81096	9449	2
81096	5489	3
81096	510	4
81096	1380	5
81096	7191	6
81096	3953	7
81096	5541	8
81096	1890	9
81097	12364	0
81097	9449	1
81097	5489	2
81097	510	3
81097	1380	4
81097	7191	5
81097	3953	6
81097	5541	7
81097	1890	8
81097	6942	9
81100	510	0
81100	1380	1
81100	7191	2
81100	3953	3
81100	5541	4
81100	1890	5
81100	6942	6
81100	1811	7
81100	733	8
81100	643	9
81101	1380	0
81101	7191	1
81101	3953	2
81101	5541	3
81101	1890	4
81101	6942	5
81101	1811	6
81101	733	7
81101	643	8
81101	1199	9
81102	12778	0
81102	5238	1
81102	10510	2
81102	2781	3
81102	4323	4
81102	10224	5
81102	17062	6
81102	1035	7
81102	17288	8
81102	5526	9
81104	10510	0
81104	2781	1
81104	4323	2
81104	10224	3
81104	17062	4
81104	1035	5
81104	17288	6
81104	5526	7
81104	10383	8
81104	5890	9
81105	876	0
81105	874	1
81105	782	2
81105	4830	3
81105	640	4
81105	14848	5
81105	801	6
81105	2997	7
81105	114	8
81105	8041	9
81106	874	0
81106	782	1
81106	4830	2
81106	640	3
81106	14848	4
81106	801	5
81106	2997	6
81106	114	7
81106	8041	8
81106	18184	9
81107	17046	0
81107	9757	1
81107	4112	2
81107	8355	3
81107	3553	4
81107	827	5
81107	11256	6
81107	8840	7
81107	7231	8
81107	17530	9
81108	9757	0
81108	4112	1
81108	8355	2
81108	3553	3
81108	827	4
81108	11256	5
81108	8840	6
81108	7231	7
81108	17530	8
81108	3	9
81109	4112	0
81109	8355	1
81109	3553	2
81109	827	3
81109	11256	4
81109	8840	5
81109	7231	6
81109	17530	7
81109	3	8
81109	12860	9
81111	3553	0
81111	827	1
81111	11256	2
81111	8840	3
81111	7231	4
81111	17530	5
81111	3	6
81111	12860	7
81111	6378	8
81111	6945	9
81112	827	0
81112	11256	1
81112	8840	2
81112	7231	3
81112	17530	4
81112	3	5
81112	12860	6
81112	6378	7
81112	6945	8
81112	16292	9
81114	8840	0
81114	7231	1
81114	17530	2
81114	3	3
81114	12860	4
81114	6378	5
81114	6945	6
81114	16292	7
81114	17727	8
81114	8426	9
81115	7231	0
81115	17530	1
81115	3	2
81115	12860	3
81115	6378	4
81115	6945	5
81115	16292	6
81115	17727	7
81115	8426	8
81115	766	9
81117	3	0
81117	12860	1
81117	6378	2
81117	6945	3
81117	16292	4
81117	17727	5
81117	8426	6
81117	766	7
81117	11163	8
81117	3642	9
81119	3914	0
81119	10461	1
81119	6422	2
81119	7486	3
81119	6207	4
81119	4127	5
81119	18817	6
81119	9681	7
81119	18404	8
81119	1633	9
81120	10461	0
81120	6422	1
81120	7486	2
81120	6207	3
81120	4127	4
81120	18817	5
81120	9681	6
81120	18404	7
81120	1633	8
81120	813	9
81123	6207	0
81123	4127	1
81123	18817	2
81123	9681	3
81123	18404	4
81123	1633	5
81123	813	6
81123	719	7
81123	6098	8
81123	8957	9
81124	4127	0
81124	18817	1
81124	9681	2
81124	18404	3
81124	1633	4
81124	813	5
81124	719	6
81124	6098	7
81124	8957	8
81124	6935	9
81125	18817	0
81125	9681	1
81125	18404	2
81125	1633	3
81125	813	4
81125	719	5
81125	6098	6
81125	8957	7
81125	6935	8
81125	874	9
81126	9681	0
81126	18404	1
81126	1633	2
81126	813	3
81126	719	4
81126	6098	5
81126	8957	6
81126	6935	7
81126	874	8
81126	6199	9
81127	18404	0
81127	1633	1
81127	813	2
81127	719	3
81127	6098	4
81127	8957	5
81127	6935	6
81127	874	7
81127	6199	8
81127	13263	9
81129	2822	0
81129	13928	1
81129	1616	2
81129	8426	3
81129	1174	4
81129	4574	5
81129	1818	6
81129	4605	7
81129	12049	8
81129	3949	9
81130	13928	0
81130	1616	1
81130	8426	2
81130	1174	3
81130	4574	4
81130	1818	5
81130	4605	6
81130	12049	7
81130	3949	8
81130	19881	9
81133	6992	0
81133	11892	1
81133	831	2
81133	3950	3
81133	18000	4
81133	1632	5
81133	4905	6
81133	14544	7
81133	3480	8
81133	3042	9
81134	11892	0
81134	831	1
81134	3950	2
81134	18000	3
81134	1632	4
81134	4905	5
81134	14544	6
81134	3480	7
81134	3042	8
81134	8773	9
81135	831	0
81135	3950	1
81135	18000	2
81135	1632	3
81135	4905	4
81135	14544	5
81135	3480	6
81135	3042	7
81135	8773	8
81135	9670	9
81137	18000	0
81137	1632	1
81137	4905	2
81137	14544	3
81137	3480	4
81137	3042	5
81137	8773	6
81137	9670	7
81137	4860	8
81137	15478	9
81138	1632	0
81138	4905	1
81138	14544	2
81138	3480	3
81138	3042	4
81138	8773	5
81138	9670	6
81138	4860	7
81138	15478	8
81138	4120	9
81139	4905	0
81139	14544	1
81139	3480	2
81139	3042	3
81139	8773	4
81139	9670	5
81139	4860	6
81139	15478	7
81139	4120	8
81139	4609	9
81141	3480	0
81141	3042	1
81141	8773	2
81141	9670	3
81141	4860	4
81141	15478	5
81141	4120	6
81141	4609	7
81141	4891	8
81141	18986	9
81142	3042	0
81142	8773	1
81142	9670	2
81142	4860	3
81142	15478	4
81142	4120	5
81142	4609	6
81142	4891	7
81142	18986	8
81142	11242	9
81143	8773	0
81143	9670	1
81143	4860	2
81143	15478	3
81143	4120	4
81143	4609	5
81143	4891	6
81143	18986	7
81143	11242	8
81143	10143	9
81145	4860	0
81145	15478	1
81145	4120	2
81145	4609	3
81145	4891	4
81145	18986	5
81145	11242	6
81145	10143	7
81145	16012	8
81145	9012	9
81146	15478	0
81146	4120	1
81146	4609	2
81146	4891	3
81146	18986	4
81146	11242	5
81146	10143	6
81146	16012	7
81146	9012	8
81146	4575	9
81148	4609	0
81148	4891	1
81148	18986	2
81148	11242	3
81148	10143	4
81148	16012	5
81148	9012	6
81148	4575	7
81148	16826	8
81148	16158	9
81150	18986	0
81150	11242	1
81150	10143	2
81150	16012	3
81150	9012	4
81150	4575	5
81150	16826	6
81150	16158	7
81150	1648	8
81150	4129	9
81151	11242	0
81151	10143	1
81151	16012	2
81151	9012	3
81151	4575	4
81151	16826	5
81151	16158	6
81151	1648	7
81151	4129	8
81151	3540	9
81152	1358	0
81152	81	1
81152	18488	2
81152	3892	3
81152	11975	4
81152	18593	5
81152	17169	6
81152	5124	7
81152	1396	8
81152	15745	9
81153	8300	0
81153	2041	1
81153	12739	2
81153	11360	3
81153	3999	4
81153	2136	5
81153	3392	6
81153	1062	7
81153	3366	8
81153	8673	9
81154	2041	0
81154	12739	1
81154	11360	2
81154	3999	3
81154	2136	4
81154	3392	5
81154	1062	6
81154	3366	7
81154	8673	8
81154	1071	9
81156	11360	0
81156	3999	1
81156	2136	2
81156	3392	3
81156	1062	4
81156	3366	5
81156	8673	6
81156	1071	7
81156	5004	8
81156	9030	9
81157	3999	0
81157	2136	1
81157	3392	2
81157	1062	3
81157	3366	4
81157	8673	5
81157	1071	6
81157	5004	7
81157	9030	8
81157	18594	9
81158	2136	0
81158	3392	1
81158	1062	2
81158	3366	3
81158	8673	4
81158	1071	5
81158	5004	6
81158	9030	7
81158	18594	8
81158	173	9
81160	1062	0
81160	3366	1
81160	8673	2
81160	1071	3
81160	5004	4
81160	9030	5
81160	18594	6
81160	173	7
81160	14107	8
81160	12436	9
81162	8673	0
81162	1071	1
81162	5004	2
81162	9030	3
81162	18594	4
81162	173	5
81162	14107	6
81162	12436	7
81162	9574	8
81162	257	9
81164	14344	0
81164	8957	1
81164	3946	2
81164	4788	3
81164	3125	4
81164	2641	5
81164	5915	6
81164	4342	7
81164	2691	8
81164	3183	9
81167	4788	0
81167	3125	1
81167	2641	2
81167	5915	3
81167	4342	4
81167	2691	5
81167	3183	6
81167	6692	7
81167	9316	8
81167	9194	9
81168	3125	0
81168	2641	1
81168	5915	2
81168	4342	3
81168	2691	4
81168	3183	5
81168	6692	6
81168	9316	7
81168	9194	8
81168	8948	9
81169	2641	0
81169	5915	1
81169	4342	2
81169	2691	3
81169	3183	4
81169	6692	5
81169	9316	6
81169	9194	7
81169	8948	8
81169	9627	9
81170	5915	0
81170	4342	1
81170	2691	2
81170	3183	3
81170	6692	4
81170	9316	5
81170	9194	6
81170	8948	7
81170	9627	8
81170	7850	9
81172	2691	0
81172	3183	1
81172	6692	2
81172	9316	3
81172	9194	4
81172	8948	5
81172	9627	6
81172	7850	7
81172	15609	8
81172	13208	9
81173	3183	0
81173	6692	1
81173	9316	2
81173	9194	3
81173	8948	4
81173	9627	5
81173	7850	6
81173	15609	7
81173	13208	8
81173	4342	9
81174	6251	0
81174	12899	1
81174	6579	2
81174	1817	3
81174	2416	4
81174	1991	5
81174	4540	6
81174	2092	7
81174	9370	8
81174	3058	9
81175	12899	0
81175	6579	1
81175	1817	2
81175	2416	3
81175	1991	4
81175	4540	5
81175	2092	6
81175	9370	7
81175	3058	8
81175	6939	9
81176	6579	0
81176	1817	1
81176	2416	2
81176	1991	3
81176	4540	4
81176	2092	5
81176	9370	6
81176	3058	7
81176	6939	8
81176	1684	9
81177	1817	0
81177	2416	1
81177	1991	2
81177	4540	3
81177	2092	4
81177	9370	5
81177	3058	6
81177	6939	7
81177	1684	8
81177	1827	9
81179	1991	0
81179	4540	1
81179	2092	2
81179	9370	3
81179	3058	4
81179	6939	5
81179	1684	6
81179	1827	7
81179	739	8
81179	4119	9
81180	4540	0
81180	2092	1
81180	9370	2
81180	3058	3
81180	6939	4
81180	1684	5
81180	1827	6
81180	739	7
81180	4119	8
81180	1179	9
81181	2092	0
81181	9370	1
81181	3058	2
81181	6939	3
81181	1684	4
81181	1827	5
81181	739	6
81181	4119	7
81181	1179	8
81181	1500	9
81183	19559	0
81183	8708	1
81183	8708	2
81183	18953	3
81183	11429	4
81183	10528	5
81183	12036	6
81183	6682	7
81183	4424	8
81183	3890	9
81185	8708	0
81185	18953	1
81185	11429	2
81185	10528	3
81185	12036	4
81185	6682	5
81185	4424	6
81185	3890	7
81185	13482	8
81185	4418	9
81186	18953	0
81186	11429	1
81186	10528	2
81186	12036	3
81186	6682	4
81186	4424	5
81186	3890	6
81186	13482	7
81186	4418	8
81186	6618	9
81188	10528	0
81188	12036	1
81188	6682	2
81188	4424	3
81188	3890	4
81188	13482	5
81188	4418	6
81188	6618	7
81188	10775	8
81188	17196	9
81189	12036	0
81189	6682	1
81189	4424	2
81189	3890	3
81189	13482	4
81189	4418	5
81189	6618	6
81189	10775	7
81189	17196	8
81189	4412	9
81191	19857	0
81191	14904	1
81191	2657	2
81191	2655	3
81191	750	4
81191	649	5
81191	2742	6
81191	17053	7
81191	7161	8
81191	3480	9
81192	14904	0
81192	2657	1
81192	2655	2
81192	750	3
81192	649	4
81192	2742	5
81192	17053	6
81192	7161	7
81192	3480	8
81192	838	9
81193	2657	0
81193	2655	1
81193	750	2
81193	649	3
81193	2742	4
81193	17053	5
81193	7161	6
81193	3480	7
81193	838	8
81193	6581	9
81194	2655	0
81194	750	1
81194	649	2
81194	2742	3
81194	17053	4
81194	7161	5
81194	3480	6
81194	838	7
81194	6581	8
81194	10835	9
81195	750	0
81195	649	1
81195	2742	2
81195	17053	3
81195	7161	4
81195	3480	5
81195	838	6
81195	6581	7
81195	10835	8
81195	6939	9
81197	2742	0
81197	17053	1
81197	7161	2
81197	3480	3
81197	838	4
81197	6581	5
81197	10835	6
81197	6939	7
81197	18830	8
81197	13260	9
81198	17053	0
81198	7161	1
81198	3480	2
81198	838	3
81198	6581	4
81198	10835	5
81198	6939	6
81198	18830	7
81198	13260	8
81198	2894	9
81200	2541	0
81200	13416	1
81200	2197	2
81200	1318	3
81200	184	4
81200	195	5
81200	3296	6
81200	2039	7
81200	16837	8
81200	9030	9
81201	13416	0
81201	2197	1
81201	1318	2
81201	184	3
81201	195	4
81201	3296	5
81201	2039	6
81201	16837	7
81201	9030	8
81201	5836	9
81202	2197	0
81202	1318	1
81202	184	2
81202	195	3
81202	3296	4
81202	2039	5
81202	16837	6
81202	9030	7
81202	5836	8
81202	1325	9
81203	1318	0
81203	184	1
81203	195	2
81203	3296	3
81203	2039	4
81203	16837	5
81203	9030	6
81203	5836	7
81203	1325	8
81203	15648	9
81204	184	0
81204	195	1
81204	3296	2
81204	2039	3
81204	16837	4
81204	9030	5
81204	5836	6
81204	1325	7
81204	15648	8
81204	2359	9
81205	195	0
81205	3296	1
81205	2039	2
81205	16837	3
81205	9030	4
81205	5836	5
81205	1325	6
81205	15648	7
81205	2359	8
81205	10994	9
81206	3296	0
81206	2039	1
81206	16837	2
81206	9030	3
81206	5836	4
81206	1325	5
81206	15648	6
81206	2359	7
81206	10994	8
81206	10041	9
81207	2039	0
81207	16837	1
81207	9030	2
81207	5836	3
81207	1325	4
81207	15648	5
81207	2359	6
81207	10994	7
81207	10041	8
81207	16577	9
81208	16837	0
81208	9030	1
81208	5836	2
81208	1325	3
81208	15648	4
81208	2359	5
81208	10994	6
81208	10041	7
81208	16577	8
81208	9135	9
81209	9030	0
81209	5836	1
81209	1325	2
81209	15648	3
81209	2359	4
81209	10994	5
81209	10041	6
81209	16577	7
81209	9135	8
81209	1935	9
81210	5836	0
81210	1325	1
81210	15648	2
81210	2359	3
81210	10994	4
81210	10041	5
81210	16577	6
81210	9135	7
81210	1935	8
81210	13305	9
81211	1325	0
81211	15648	1
81211	2359	2
81211	10994	3
81211	10041	4
81211	16577	5
81211	9135	6
81211	1935	7
81211	13305	8
81211	13275	9
81212	15648	0
81212	2359	1
81212	10994	2
81212	10041	3
81212	16577	4
81212	9135	5
81212	1935	6
81212	13305	7
81212	13275	8
81212	2176	9
81213	2359	0
81213	10994	1
81213	10041	2
81213	16577	3
81213	9135	4
81213	1935	5
81213	13305	6
81213	13275	7
81213	2176	8
81213	1330	9
81215	10041	0
81215	16577	1
81215	9135	2
81215	1935	3
81215	13305	4
81215	13275	5
81215	2176	6
81215	1330	7
81215	4021	8
81215	211	9
81216	16577	0
81216	9135	1
81216	1935	2
81216	13305	3
81216	13275	4
81216	2176	5
81216	1330	6
81216	4021	7
81216	211	8
81216	181	9
81217	9135	0
81217	1935	1
81217	13305	2
81217	13275	3
81217	2176	4
81217	1330	5
81217	4021	6
81217	211	7
81217	181	8
81217	12642	9
81220	13275	0
81220	2176	1
81220	1330	2
81220	4021	3
81220	211	4
81220	181	5
81220	12642	6
81220	7594	7
81220	3578	8
81220	8251	9
81221	2176	0
81221	1330	1
81221	4021	2
81221	211	3
81221	181	4
81221	12642	5
81221	7594	6
81221	3578	7
81221	8251	8
81221	1560	9
81223	4021	0
81223	211	1
81223	181	2
81223	12642	3
81223	7594	4
81223	3578	5
81223	8251	6
81223	1560	7
81223	9988	8
81223	2095	9
81224	211	0
81224	181	1
81224	12642	2
81224	7594	3
81224	3578	4
81224	8251	5
81224	1560	6
81224	9988	7
81224	2095	8
81224	10709	9
81225	181	0
81225	12642	1
81225	7594	2
81225	3578	3
81225	8251	4
81225	1560	5
81225	9988	6
81225	2095	7
81225	10709	8
81225	2100	9
81226	7635	0
81226	4066	1
81226	2397	2
81226	14023	3
81226	12896	4
81226	9230	5
81226	120	6
81226	2246	7
81226	12604	8
81226	2664	9
81228	2397	0
81228	14023	1
81228	12896	2
81228	9230	3
81228	120	4
81228	2246	5
81228	12604	6
81228	2664	7
81228	12606	8
81228	16072	9
81229	14023	0
81229	12896	1
81229	9230	2
81229	120	3
81229	2246	4
81229	12604	5
81229	2664	6
81229	12606	7
81229	16072	8
81229	12519	9
81230	2254	0
81230	7330	1
81230	4484	2
81230	2554	3
81230	2557	4
81230	2425	5
81230	2567	6
81230	2568	7
81230	2262	8
81230	3131	9
81231	7330	0
81231	4484	1
81231	2554	2
81231	2557	3
81231	2425	4
81231	2567	5
81231	2568	6
81231	2262	7
81231	3131	8
81231	16858	9
81232	4484	0
81232	2554	1
81232	2557	2
81232	2425	3
81232	2567	4
81232	2568	5
81232	2262	6
81232	3131	7
81232	16858	8
81232	2030	9
81233	2554	0
81233	2557	1
81233	2425	2
81233	2567	3
81233	2568	4
81233	2262	5
81233	3131	6
81233	16858	7
81233	2030	8
81233	8057	9
81234	2557	0
81234	2425	1
81234	2567	2
81234	2568	3
81234	2262	4
81234	3131	5
81234	16858	6
81234	2030	7
81234	8057	8
81234	2776	9
81235	2425	0
81235	2567	1
81235	2568	2
81235	2262	3
81235	3131	4
81235	16858	5
81235	2030	6
81235	8057	7
81235	2776	8
81235	2006	9
81236	2567	0
81236	2568	1
81236	2262	2
81236	3131	3
81236	16858	4
81236	2030	5
81236	8057	6
81236	2776	7
81236	2006	8
81236	5079	9
81237	2568	0
81237	2262	1
81237	3131	2
81237	16858	3
81237	2030	4
81237	8057	5
81237	2776	6
81237	2006	7
81237	5079	8
81237	5074	9
81239	3131	0
81239	16858	1
81239	2030	2
81239	8057	3
81239	2776	4
81239	2006	5
81239	5079	6
81239	5074	7
81239	14033	8
81239	1141	9
81240	16858	0
81240	2030	1
81240	8057	2
81240	2776	3
81240	2006	4
81240	5079	5
81240	5074	6
81240	14033	7
81240	1141	8
81240	16647	9
81241	2030	0
81241	8057	1
81241	2776	2
81241	2006	3
81241	5079	4
81241	5074	5
81241	14033	6
81241	1141	7
81241	16647	8
81241	3655	9
81242	8057	0
81242	2776	1
81242	2006	2
81242	5079	3
81242	5074	4
81242	14033	5
81242	1141	6
81242	16647	7
81242	3655	8
81242	2585	9
81243	2776	0
81243	2006	1
81243	5079	2
81243	5074	3
81243	14033	4
81243	1141	5
81243	16647	6
81243	3655	7
81243	2585	8
81243	12393	9
81245	5079	0
81245	5074	1
81245	14033	2
81245	1141	3
81245	16647	4
81245	3655	5
81245	2585	6
81245	12393	7
81245	10444	8
81245	2594	9
81246	5074	0
81246	14033	1
81246	1141	2
81246	16647	3
81246	3655	4
81246	2585	5
81246	12393	6
81246	10444	7
81246	2594	8
81246	1577	9
81247	14033	0
81247	1141	1
81247	16647	2
81247	3655	3
81247	2585	4
81247	12393	5
81247	10444	6
81247	2594	7
81247	1577	8
81247	2597	9
81248	1141	0
81248	16647	1
81248	3655	2
81248	2585	3
81248	12393	4
81248	10444	5
81248	2594	6
81248	1577	7
81248	2597	8
81248	17303	9
81249	16647	0
81249	3655	1
81249	2585	2
81249	12393	3
81249	10444	4
81249	2594	5
81249	1577	6
81249	2597	7
81249	17303	8
81249	4279	9
81250	3655	0
81250	2585	1
81250	12393	2
81250	10444	3
81250	2594	4
81250	1577	5
81250	2597	6
81250	17303	7
81250	4279	8
81250	3414	9
81252	5883	0
81252	3668	1
81252	5784	2
81252	19502	3
81252	18032	4
81252	17716	5
81252	5670	6
81252	8266	7
81252	5784	8
81252	16324	9
81254	5784	0
81254	19502	1
81254	18032	2
81254	17716	3
81254	5670	4
81254	8266	5
81254	5784	6
81254	16324	7
81254	5792	8
81254	5792	9
81255	19502	0
81255	18032	1
81255	17716	2
81255	5670	3
81255	8266	4
81255	5784	5
81255	16324	6
81255	5792	7
81255	5792	8
81255	17289	9
81260	19882	0
81260	3082	1
81260	10679	2
81260	6984	3
81260	7622	4
81260	1254	5
81260	567	6
81260	10831	7
81260	6606	8
81260	578	9
81261	3082	0
81261	10679	1
81261	6984	2
81261	7622	3
81261	1254	4
81261	567	5
81261	10831	6
81261	6606	7
81261	578	8
81261	10140	9
81262	10679	0
81262	6984	1
81262	7622	2
81262	1254	3
81262	567	4
81262	10831	5
81262	6606	6
81262	578	7
81262	10140	8
81262	1383	9
81263	6984	0
81263	7622	1
81263	1254	2
81263	567	3
81263	10831	4
81263	6606	5
81263	578	6
81263	10140	7
81263	1383	8
81263	1614	9
81265	1254	0
81265	567	1
81265	10831	2
81265	6606	3
81265	578	4
81265	10140	5
81265	1383	6
81265	1614	7
81265	8590	8
81265	10767	9
81266	567	0
81266	10831	1
81266	6606	2
81266	578	3
81266	10140	4
81266	1383	5
81266	1614	6
81266	8590	7
81266	10767	8
81266	18419	9
81267	10831	0
81267	6606	1
81267	578	2
81267	10140	3
81267	1383	4
81267	1614	5
81267	8590	6
81267	10767	7
81267	18419	8
81267	2682	9
81272	1614	0
81272	8590	1
81272	10767	2
81272	18419	3
81272	2682	4
81272	4192	5
81272	8404	6
81272	11278	7
81272	17244	8
81272	4670	9
81274	10767	0
81274	18419	1
81274	2682	2
81274	4192	3
81274	8404	4
81274	11278	5
81274	17244	6
81274	4670	7
81274	703	8
81274	3542	9
81275	18419	0
81275	2682	1
81275	4192	2
81275	8404	3
81275	11278	4
81275	17244	5
81275	4670	6
81275	703	7
81275	3542	8
81275	1664	9
81276	2682	0
81276	4192	1
81276	8404	2
81276	11278	3
81276	17244	4
81276	4670	5
81276	703	6
81276	3542	7
81276	1664	8
81276	1380	9
81277	4192	0
81277	8404	1
81277	11278	2
81277	17244	3
81277	4670	4
81277	703	5
81277	3542	6
81277	1664	7
81277	1380	8
81277	788	9
81278	8404	0
81278	11278	1
81278	17244	2
81278	4670	3
81278	703	4
81278	3542	5
81278	1664	6
81278	1380	7
81278	788	8
81278	4044	9
81279	11278	0
81279	17244	1
81279	4670	2
81279	703	3
81279	3542	4
81279	1664	5
81279	1380	6
81279	788	7
81279	4044	8
81279	2719	9
81280	17244	0
81280	4670	1
81280	703	2
81280	3542	3
81280	1664	4
81280	1380	5
81280	788	6
81280	4044	7
81280	2719	8
81280	2955	9
81281	4670	0
81281	703	1
81281	3542	2
81281	1664	3
81281	1380	4
81281	788	5
81281	4044	6
81281	2719	7
81281	2955	8
81281	18001	9
81282	703	0
81282	3542	1
81282	1664	2
81282	1380	3
81282	788	4
81282	4044	5
81282	2719	6
81282	2955	7
81282	18001	8
81282	641	9
81283	3542	0
81283	1664	1
81283	1380	2
81283	788	3
81283	4044	4
81283	2719	5
81283	2955	6
81283	18001	7
81283	641	8
81283	9842	9
81284	1664	0
81284	1380	1
81284	788	2
81284	4044	3
81284	2719	4
81284	2955	5
81284	18001	6
81284	641	7
81284	9842	8
81284	2316	9
81285	9364	0
81285	860	1
81285	3119	2
81285	9835	3
81285	3119	4
81285	12748	5
81285	5369	6
81285	10298	7
81285	14646	8
81285	2922	9
81286	860	0
81286	3119	1
81286	9835	2
81286	3119	3
81286	12748	4
81286	5369	5
81286	10298	6
81286	14646	7
81286	2922	8
81286	7614	9
81287	14244	0
81287	2866	1
81287	1305	2
81287	14244	3
81287	2887	4
81287	3851	5
81287	6284	6
81287	9854	7
81287	2680	8
81287	874	9
81290	6228	0
81290	8769	1
81290	2615	2
81290	690	3
81290	2110	4
81290	10496	5
81290	4132	6
81290	4110	7
81290	2522	8
81290	1610	9
81291	8769	0
81291	2615	1
81291	690	2
81291	2110	3
81291	10496	4
81291	4132	5
81291	4110	6
81291	2522	7
81291	1610	8
81291	2654	9
81292	19224	0
81292	7862	1
81292	18541	2
81292	2402	3
81292	4341	4
81292	7002	5
81292	1278	6
81292	3458	7
81292	6083	8
81292	6083	9
81293	7862	0
81293	18541	1
81293	2402	2
81293	4341	3
81293	7002	4
81293	1278	5
81293	3458	6
81293	6083	7
81293	6083	8
81293	18440	9
81294	18541	0
81294	2402	1
81294	4341	2
81294	7002	3
81294	1278	4
81294	3458	5
81294	6083	6
81294	6083	7
81294	18440	8
81294	4341	9
81295	2402	0
81295	4341	1
81295	7002	2
81295	1278	3
81295	3458	4
81295	6083	5
81295	6083	6
81295	18440	7
81295	4341	8
81295	17939	9
81296	4341	0
81296	7002	1
81296	1278	2
81296	3458	3
81296	6083	4
81296	6083	5
81296	18440	6
81296	4341	7
81296	17939	8
81296	17939	9
81298	1278	0
81298	3458	1
81298	6083	2
81298	6083	3
81298	18440	4
81298	4341	5
81298	17939	6
81298	17939	7
81298	6848	8
81298	4373	9
81300	17614	0
81300	11838	1
81300	6974	2
81300	624	3
81300	13966	4
81300	352	5
81300	17075	6
81300	861	7
81300	17075	8
81300	5320	9
81302	6974	0
81302	624	1
81302	13966	2
81302	352	3
81302	17075	4
81302	861	5
81302	17075	6
81302	5320	7
81302	4013	8
81302	18363	9
81303	10534	0
81303	12112	1
81303	563	2
81303	10773	3
81303	579	4
81303	3486	5
81303	2074	6
81303	14191	7
81303	6105	8
81303	7084	9
81305	2654	0
81305	18745	1
81305	12317	2
81305	2655	3
81305	4537	4
81305	1845	5
81305	1382	6
81305	18775	7
81305	4714	8
81305	2794	9
81306	18745	0
81306	12317	1
81306	2655	2
81306	4537	3
81306	1845	4
81306	1382	5
81306	18775	6
81306	4714	7
81306	2794	8
81306	810	9
81307	12317	0
81307	2655	1
81307	4537	2
81307	1845	3
81307	1382	4
81307	18775	5
